t,x1,x2,d,cash,dx1,dx2,dd,V
2,300.0,0.0,300.0,1300.0,-125.0,1000.0,-300.0,2035.0
2,200.0,1400.0,100.0,200.0,-25.0,-400.0,-100.0,2035.0
2,150.0,0.0,100.0,1650.0,25.0,1000.0,-100.0,2035.0
2,300.0,200.0,0.0,1400.0,-125.0,800.0,0.0,2035.0
2,175.0,0.0,600.0,1125.0,0.0,1000.0,-600.0,2035.0
2,125.0,0.0,400.0,1375.0,50.0,1000.0,-400.0,2035.0
2,150.0,1000.0,600.0,150.0,25.0,0.0,-600.0,2035.0
2,150.0,800.0,200.0,750.0,25.0,200.0,-200.0,2035.0
2,100.0,200.0,300.0,1300.0,75.0,800.0,-300.0,2035.0
2,275.0,600.0,300.0,725.0,-100.0,400.0,-300.0,2035.0
2,100.0,400.0,0.0,1400.0,75.0,600.0,0.0,2035.0
2,225.0,0.0,400.0,1275.0,-50.0,1000.0,-400.0,2035.0
2,225.0,200.0,100.0,1375.0,-50.0,800.0,-100.0,2035.0
2,100.0,400.0,700.0,700.0,75.0,600.0,-700.0,2035.0
2,125.0,1000.0,200.0,575.0,50.0,0.0,-200.0,2035.0
2,250.0,600.0,600.0,450.0,-75.0,400.0,-600.0,2035.0
2,300.0,600.0,500.0,500.0,-125.0,400.0,-500.0,2035.0
2,250.0,800.0,300.0,550.0,-75.0,200.0,-300.0,2035.0
2,75.0,600.0,0.0,1225.0,100.0,400.0,0.0,2035.0
2,50.0,1200.0,100.0,550.0,125.0,-200.0,-100.0,2035.0
2,200.0,400.0,400.0,900.0,-25.0,600.0,-400.0,2035.0
2,175.0,1000.0,200.0,525.0,0.0,0.0,-200.0,2035.0
2,200.0,600.0,600.0,500.0,-25.0,400.0,-600.0,2035.0
2,200.0,800.0,300.0,600.0,-25.0,200.0,-300.0,2035.0
2,175.0,200.0,300.0,1225.0,0.0,800.0,-300.0,2035.0
2,175.0,400.0,0.0,1325.0,0.0,600.0,0.0,2035.0
2,300.0,0.0,400.0,1200.0,-125.0,1000.0,-400.0,2035.0
2,200.0,1400.0,200.0,100.0,-25.0,-400.0,-200.0,2035.0
2,300.0,200.0,100.0,1300.0,-125.0,800.0,-100.0,2035.0
2,175.0,0.0,700.0,1025.0,0.0,1000.0,-700.0,2035.0
2,275.0,400.0,0.0,1225.0,-100.0,600.0,0.0,2035.0
2,125.0,0.0,500.0,1275.0,50.0,1000.0,-500.0,2035.0
2,150.0,1000.0,700.0,50.0,25.0,0.0,-700.0,2035.0
2,200.0,0.0,0.0,1700.0,-25.0,1000.0,0.0,2035.0
2,100.0,200.0,400.0,1200.0,75.0,800.0,-400.0,2035.0
2,250.0,1000.0,0.0,650.0,-75.0,0.0,0.0,2035.0
2,275.0,600.0,400.0,625.0,-100.0,400.0,-400.0,2035.0
2,100.0,400.0,100.0,1300.0,75.0,600.0,-100.0,2035.0
2,225.0,0.0,500.0,1175.0,-50.0,1000.0,-500.0,2035.0
2,250.0,600.0,0.0,1050.0,-75.0,400.0,0.0,2035.0
2,275.0,200.0,400.0,1025.0,-100.0,800.0,-400.0,2035.0
2,225.0,200.0,200.0,1275.0,-50.0,800.0,-200.0,2035.0
2,75.0,800.0,400.0,625.0,100.0,200.0,-400.0,2035.0
2,100.0,400.0,800.0,600.0,75.0,600.0,-800.0,2035.0
2,125.0,1000.0,300.0,475.0,50.0,0.0,-300.0,2035.0
2,75.0,1000.0,100.0,725.0,100.0,0.0,-100.0,2035.0
2,50.0,0.0,600.0,1250.0,125.0,1000.0,-600.0,2035.0
2,250.0,800.0,400.0,450.0,-75.0,200.0,-400.0,2035.0
2,75.0,600.0,800.0,425.0,100.0,400.0,-800.0,2035.0
2,50.0,1200.0,200.0,450.0,125.0,-200.0,-200.0,2035.0
2,175.0,1000.0,300.0,425.0,0.0,0.0,-300.0,2035.0
2,200.0,600.0,700.0,400.0,-25.0,400.0,-700.0,2035.0
2,225.0,1200.0,200.0,275.0,-50.0,-200.0,-200.0,2035.0
2,125.0,200.0,0.0,1575.0,50.0,800.0,0.0,2035.0
2,200.0,800.0,400.0,500.0,-25.0,200.0,-400.0,2035.0
2,275.0,200.0,0.0,1425.0,-100.0,800.0,0.0,2035.0
2,50.0,1000.0,600.0,250.0,125.0,0.0,-600.0,2035.0
2,300.0,0.0,500.0,1100.0,-125.0,1000.0,-500.0,2035.0
2,300.0,200.0,200.0,1200.0,-125.0,800.0,-200.0,2035.0
2,125.0,0.0,600.0,1175.0,50.0,1000.0,-600.0,2035.0
2,200.0,0.0,100.0,1600.0,-25.0,1000.0,-100.0,2035.0
2,225.0,600.0,100.0,975.0,-50.0,400.0,-100.0,2035.0
2,200.0,200.0,300.0,1200.0,-25.0,800.0,-300.0,2035.0
2,250.0,1000.0,100.0,550.0,-75.0,0.0,-100.0,2035.0
2,275.0,600.0,500.0,525.0,-100.0,400.0,-500.0,2035.0
2,225.0,0.0,600.0,1075.0,-50.0,1000.0,-600.0,2035.0
2,250.0,600.0,100.0,950.0,-75.0,400.0,-100.0,2035.0
2,50.0,400.0,500.0,950.0,125.0,600.0,-500.0,2035.0
2,50.0,600.0,200.0,1050.0,125.0,400.0,-200.0,2035.0
2,75.0,800.0,500.0,525.0,100.0,200.0,-500.0,2035.0
2,125.0,1000.0,400.0,375.0,50.0,0.0,-400.0,2035.0
2,75.0,1000.0,200.0,625.0,100.0,0.0,-200.0,2035.0
2,250.0,800.0,500.0,350.0,-75.0,200.0,-500.0,2035.0
2,75.0,400.0,700.0,725.0,100.0,600.0,-700.0,2035.0
2,200.0,1200.0,100.0,400.0,-25.0,-200.0,-100.0,2035.0
2,50.0,1200.0,300.0,350.0,125.0,-200.0,-300.0,2035.0
2,50.0,1400.0,0.0,450.0,125.0,-400.0,0.0,2035.0
2,150.0,600.0,400.0,750.0,25.0,400.0,-400.0,2035.0
2,175.0,1000.0,400.0,325.0,0.0,0.0,-400.0,2035.0
2,150.0,800.0,600.0,350.0,25.0,200.0,-600.0,2035.0
2,200.0,800.0,500.0,400.0,-25.0,200.0,-500.0,2035.0
2,275.0,200.0,100.0,1325.0,-100.0,800.0,-100.0,2035.0
2,50.0,1000.0,700.0,150.0,125.0,0.0,-700.0,2035.0
2,150.0,1400.0,0.0,350.0,25.0,-400.0,0.0,2035.0
2,100.0,0.0,0.0,1800.0,75.0,1000.0,0.0,2035.0
2,300.0,0.0,600.0,1000.0,-125.0,1000.0,-600.0,2035.0
2,300.0,200.0,300.0,1100.0,-125.0,800.0,-300.0,2035.0
2,100.0,0.0,700.0,1100.0,75.0,1000.0,-700.0,2035.0
2,200.0,400.0,0.0,1300.0,-25.0,600.0,0.0,2035.0
2,75.0,0.0,300.0,1525.0,100.0,1000.0,-300.0,2035.0
2,250.0,400.0,300.0,950.0,-75.0,600.0,-300.0,2035.0
2,75.0,200.0,0.0,1625.0,100.0,800.0,0.0,2035.0
2,225.0,400.0,500.0,775.0,-50.0,600.0,-500.0,2035.0
2,225.0,400.0,0.0,1275.0,-50.0,600.0,0.0,2035.0
2,200.0,0.0,700.0,1000.0,-25.0,1000.0,-700.0,2035.0
2,225.0,600.0,200.0,875.0,-50.0,400.0,-200.0,2035.0
2,75.0,200.0,700.0,925.0,100.0,800.0,-700.0,2035.0
2,175.0,600.0,0.0,1125.0,0.0,400.0,0.0,2035.0
2,200.0,200.0,400.0,1100.0,-25.0,800.0,-400.0,2035.0
2,250.0,1000.0,200.0,450.0,-75.0,0.0,-200.0,2035.0
2,150.0,200.0,200.0,1350.0,25.0,800.0,-200.0,2035.0
2,50.0,400.0,600.0,850.0,125.0,600.0,-600.0,2035.0
2,50.0,1000.0,300.0,550.0,125.0,0.0,-300.0,2035.0
2,50.0,600.0,300.0,950.0,125.0,400.0,-300.0,2035.0
2,75.0,800.0,600.0,425.0,100.0,200.0,-600.0,2035.0
2,175.0,400.0,400.0,925.0,0.0,600.0,-400.0,2035.0
2,250.0,800.0,600.0,250.0,-75.0,200.0,-600.0,2035.0
2,75.0,400.0,800.0,625.0,100.0,600.0,-800.0,2035.0
2,150.0,1000.0,300.0,450.0,25.0,0.0,-300.0,2035.0
2,150.0,1200.0,0.0,550.0,25.0,-200.0,0.0,2035.0
2,175.0,1000.0,500.0,225.0,0.0,0.0,-500.0,2035.0
2,125.0,1200.0,300.0,275.0,50.0,-200.0,-300.0,2035.0
2,150.0,800.0,700.0,250.0,25.0,200.0,-700.0,2035.0
2,275.0,200.0,200.0,1225.0,-100.0,800.0,-200.0,2035.0
2,50.0,0.0,200.0,1650.0,125.0,1000.0,-200.0,2035.0
2,250.0,0.0,300.0,1350.0,-75.0,1000.0,-300.0,2035.0
2,100.0,0.0,100.0,1700.0,75.0,1000.0,-100.0,2035.0
2,250.0,200.0,0.0,1450.0,-75.0,800.0,0.0,2035.0
2,125.0,800.0,700.0,275.0,50.0,200.0,-700.0,2035.0
2,75.0,400.0,400.0,1025.0,100.0,600.0,-400.0,2035.0
2,100.0,0.0,800.0,1000.0,75.0,1000.0,-800.0,2035.0
2,200.0,400.0,100.0,1200.0,-25.0,600.0,-100.0,2035.0
2,75.0,0.0,400.0,1425.0,100.0,1000.0,-400.0,2035.0
2,250.0,400.0,400.0,850.0,-75.0,600.0,-400.0,2035.0
2,75.0,200.0,100.0,1525.0,100.0,800.0,-100.0,2035.0
2,50.0,800.0,0.0,1050.0,125.0,200.0,0.0,2035.0
2,225.0,1200.0,0.0,475.0,-50.0,-200.0,0.0,2035.0
2,75.0,200.0,800.0,825.0,100.0,800.0,-800.0,2035.0
2,175.0,600.0,100.0,1025.0,0.0,400.0,-100.0,2035.0
2,200.0,200.0,500.0,1000.0,-25.0,800.0,-500.0,2035.0
2,225.0,800.0,0.0,875.0,-50.0,200.0,0.0,2035.0
2,50.0,800.0,700.0,350.0,125.0,200.0,-700.0,2035.0
2,75.0,1400.0,200.0,225.0,100.0,-400.0,-200.0,2035.0
2,150.0,200.0,300.0,1250.0,25.0,800.0,-300.0,2035.0
2,50.0,400.0,700.0,750.0,125.0,600.0,-700.0,2035.0
2,300.0,400.0,200.0,1000.0,-125.0,600.0,-200.0,2035.0
2,50.0,1000.0,400.0,450.0,125.0,0.0,-400.0,2035.0
2,150.0,400.0,0.0,1350.0,25.0,600.0,0.0,2035.0
2,50.0,600.0,400.0,850.0,125.0,400.0,-400.0,2035.0
2,175.0,800.0,500.0,425.0,0.0,200.0,-500.0,2035.0
2,175.0,400.0,500.0,825.0,0.0,600.0,-500.0,2035.0
2,150.0,0.0,700.0,1050.0,25.0,1000.0,-700.0,2035.0
2,150.0,1000.0,400.0,350.0,25.0,0.0,-400.0,2035.0
2,150.0,1200.0,100.0,450.0,25.0,-200.0,-100.0,2035.0
2,275.0,800.0,500.0,325.0,-100.0,200.0,-500.0,2035.0
2,100.0,600.0,200.0,1000.0,75.0,400.0,-200.0,2035.0
2,175.0,1000.0,600.0,125.0,0.0,0.0,-600.0,2035.0
2,125.0,1200.0,400.0,175.0,50.0,-200.0,-400.0,2035.0
2,100.0,800.0,600.0,400.0,75.0,200.0,-600.0,2035.0
2,275.0,200.0,300.0,1125.0,-100.0,800.0,-300.0,2035.0
2,125.0,1400.0,100.0,275.0,50.0,-400.0,-100.0,2035.0
2,50.0,0.0,300.0,1550.0,125.0,1000.0,-300.0,2035.0
2,50.0,200.0,0.0,1650.0,125.0,800.0,0.0,2035.0
2,250.0,200.0,100.0,1350.0,-75.0,800.0,-100.0,2035.0
2,75.0,400.0,500.0,925.0,100.0,600.0,-500.0,2035.0
2,175.0,0.0,100.0,1625.0,0.0,1000.0,-100.0,2035.0
2,50.0,200.0,700.0,950.0,125.0,800.0,-700.0,2035.0
2,75.0,0.0,500.0,1325.0,100.0,1000.0,-500.0,2035.0
2,150.0,600.0,0.0,1150.0,25.0,400.0,0.0,2035.0
2,250.0,400.0,500.0,750.0,-75.0,600.0,-500.0,2035.0
2,225.0,1200.0,100.0,375.0,-50.0,-200.0,-100.0,2035.0
2,175.0,600.0,200.0,925.0,0.0,400.0,-200.0,2035.0
2,50.0,800.0,800.0,250.0,125.0,200.0,-800.0,2035.0
2,150.0,200.0,400.0,1150.0,25.0,800.0,-400.0,2035.0
2,300.0,400.0,300.0,900.0,-125.0,600.0,-300.0,2035.0
2,50.0,1000.0,500.0,350.0,125.0,0.0,-500.0,2035.0
2,150.0,400.0,100.0,1250.0,25.0,600.0,-100.0,2035.0
2,300.0,600.0,0.0,1000.0,-125.0,400.0,0.0,2035.0
2,175.0,800.0,600.0,325.0,0.0,200.0,-600.0,2035.0
2,125.0,200.0,700.0,875.0,50.0,800.0,-700.0,2035.0
2,175.0,400.0,600.0,725.0,0.0,600.0,-600.0,2035.0
2,125.0,0.0,300.0,1475.0,50.0,1000.0,-300.0,2035.0
2,75.0,0.0,100.0,1725.0,100.0,1000.0,-100.0,2035.0
2,150.0,1000.0,500.0,250.0,25.0,0.0,-500.0,2035.0
2,150.0,1200.0,200.0,350.0,25.0,-200.0,-200.0,2035.0
2,275.0,800.0,600.0,225.0,-100.0,200.0,-600.0,2035.0
2,100.0,1200.0,0.0,600.0,75.0,-200.0,0.0,2035.0
2,225.0,200.0,0.0,1475.0,-50.0,800.0,0.0,2035.0
2,125.0,1200.0,500.0,75.0,50.0,-200.0,-500.0,2035.0
2,100.0,800.0,700.0,300.0,75.0,200.0,-700.0,2035.0
2,125.0,1400.0,200.0,175.0,50.0,-400.0,-200.0,2035.0
2,50.0,0.0,400.0,1450.0,125.0,1000.0,-400.0,2035.0
2,100.0,1000.0,400.0,400.0,75.0,0.0,-400.0,2035.0
2,50.0,600.0,100.0,1150.0,125.0,400.0,-100.0,2035.0
2,50.0,200.0,100.0,1550.0,125.0,800.0,-100.0,2035.0
2,75.0,600.0,600.0,625.0,100.0,400.0,-600.0,2035.0
2,75.0,400.0,600.0,825.0,100.0,600.0,-600.0,2035.0
2,175.0,0.0,200.0,1525.0,0.0,1000.0,-200.0,2035.0
2,50.0,200.0,800.0,850.0,125.0,800.0,-800.0,2035.0
2,200.0,1000.0,400.0,300.0,-25.0,0.0,-400.0,2035.0
2,150.0,600.0,100.0,1050.0,25.0,400.0,-100.0,2035.0
2,250.0,400.0,600.0,650.0,-75.0,600.0,-600.0,2035.0
2,275.0,400.0,200.0,1025.0,-100.0,600.0,-200.0,2035.0
2,175.0,600.0,300.0,825.0,0.0,400.0,-300.0,2035.0
2,125.0,600.0,100.0,1075.0,50.0,400.0,-100.0,2035.0
2,150.0,200.0,500.0,1050.0,25.0,800.0,-500.0,2035.0
2,175.0,800.0,0.0,925.0,0.0,200.0,0.0,2035.0
2,300.0,400.0,400.0,800.0,-125.0,600.0,-400.0,2035.0
2,150.0,400.0,700.0,650.0,25.0,600.0,-700.0,2035.0
2,275.0,200.0,600.0,825.0,-100.0,800.0,-600.0,2035.0
2,275.0,0.0,600.0,1025.0,-100.0,1000.0,-600.0,2035.0
2,300.0,600.0,100.0,900.0,-125.0,400.0,-100.0,2035.0
2,175.0,800.0,700.0,225.0,0.0,200.0,-700.0,2035.0
2,125.0,400.0,500.0,875.0,50.0,600.0,-500.0,2035.0
2,75.0,0.0,200.0,1625.0,100.0,1000.0,-200.0,2035.0
2,150.0,1200.0,300.0,250.0,25.0,-200.0,-300.0,2035.0
2,100.0,1200.0,100.0,500.0,75.0,-200.0,-100.0,2035.0
2,250.0,1400.0,0.0,250.0,-75.0,-400.0,0.0,2035.0
2,100.0,1400.0,300.0,100.0,75.0,-400.0,-300.0,2035.0
2,75.0,800.0,300.0,725.0,100.0,200.0,-300.0,2035.0
2,100.0,800.0,800.0,200.0,75.0,200.0,-800.0,2035.0
2,125.0,1400.0,300.0,75.0,50.0,-400.0,-300.0,2035.0
2,75.0,1000.0,0.0,825.0,100.0,0.0,0.0,2035.0
2,50.0,0.0,500.0,1350.0,125.0,1000.0,-500.0,2035.0
2,300.0,0.0,0.0,1600.0,-125.0,1000.0,0.0,2035.0
2,175.0,200.0,600.0,925.0,0.0,800.0,-600.0,2035.0
2,250.0,1200.0,400.0,50.0,-75.0,-200.0,-400.0,2035.0
2,50.0,200.0,200.0,1450.0,125.0,800.0,-200.0,2035.0
2,175.0,400.0,300.0,1025.0,0.0,600.0,-300.0,2035.0
2,75.0,600.0,700.0,525.0,100.0,400.0,-700.0,2035.0
2,175.0,0.0,300.0,1425.0,0.0,1000.0,-300.0,2035.0
2,150.0,600.0,200.0,950.0,25.0,400.0,-200.0,2035.0
2,100.0,600.0,0.0,1200.0,75.0,400.0,0.0,2035.0
2,275.0,400.0,300.0,925.0,-100.0,600.0,-300.0,2035.0
2,100.0,200.0,0.0,1600.0,75.0,800.0,0.0,2035.0
2,175.0,1200.0,400.0,125.0,0.0,-200.0,-400.0,2035.0
2,275.0,600.0,0.0,1025.0,-100.0,400.0,0.0,2035.0
2,175.0,1400.0,100.0,225.0,0.0,-400.0,-100.0,2035.0
2,100.0,200.0,700.0,900.0,75.0,800.0,-700.0,2035.0
2,125.0,600.0,700.0,475.0,50.0,400.0,-700.0,2035.0
2,125.0,600.0,200.0,975.0,50.0,400.0,-200.0,2035.0
2,100.0,400.0,400.0,1000.0,75.0,600.0,-400.0,2035.0
2,250.0,0.0,200.0,1450.0,-75.0,1000.0,-200.0,2035.0
2,300.0,400.0,500.0,700.0,-125.0,600.0,-500.0,2035.0
2,125.0,800.0,400.0,575.0,50.0,200.0,-400.0,2035.0
2,125.0,1000.0,600.0,175.0,50.0,0.0,-600.0,2035.0
2,200.0,600.0,300.0,800.0,-25.0,400.0,-300.0,2035.0
2,250.0,1400.0,100.0,150.0,-75.0,-400.0,-100.0,2035.0
2,50.0,1200.0,500.0,150.0,125.0,-200.0,-500.0,2035.0
2,200.0,800.0,0.0,900.0,-25.0,200.0,0.0,2035.0
2,225.0,1000.0,300.0,375.0,-50.0,0.0,-300.0,2035.0
2,50.0,1400.0,200.0,250.0,125.0,-400.0,-200.0,2035.0
2,175.0,200.0,0.0,1525.0,0.0,800.0,0.0,2035.0
2,75.0,1200.0,500.0,125.0,100.0,-200.0,-500.0,2035.0
2,200.0,800.0,700.0,200.0,-25.0,200.0,-700.0,2035.0
2,300.0,0.0,100.0,1500.0,-125.0,1000.0,-100.0,2035.0
2,150.0,0.0,400.0,1350.0,25.0,1000.0,-400.0,2035.0
2,175.0,200.0,700.0,825.0,0.0,800.0,-700.0,2035.0
2,150.0,1400.0,200.0,150.0,25.0,-400.0,-200.0,2035.0
2,300.0,200.0,500.0,900.0,-125.0,800.0,-500.0,2035.0
2,150.0,600.0,300.0,850.0,25.0,400.0,-300.0,2035.0
2,100.0,600.0,100.0,1100.0,75.0,400.0,-100.0,2035.0
2,150.0,800.0,0.0,950.0,25.0,200.0,0.0,2035.0
2,275.0,400.0,400.0,825.0,-100.0,600.0,-400.0,2035.0
2,300.0,800.0,400.0,400.0,-125.0,200.0,-400.0,2035.0
2,175.0,1200.0,500.0,25.0,0.0,-200.0,-500.0,2035.0
2,275.0,600.0,100.0,925.0,-100.0,400.0,-100.0,2035.0
2,100.0,1000.0,0.0,800.0,75.0,0.0,0.0,2035.0
2,225.0,0.0,200.0,1475.0,-50.0,1000.0,-200.0,2035.0
2,175.0,1400.0,200.0,125.0,0.0,-400.0,-200.0,2035.0
2,100.0,200.0,800.0,800.0,75.0,800.0,-800.0,2035.0
2,100.0,400.0,500.0,900.0,75.0,600.0,-500.0,2035.0
2,125.0,1000.0,0.0,775.0,50.0,0.0,0.0,2035.0
2,125.0,800.0,500.0,475.0,50.0,200.0,-500.0,2035.0
2,250.0,600.0,400.0,650.0,-75.0,400.0,-400.0,2035.0
2,125.0,1000.0,700.0,75.0,50.0,0.0,-700.0,2035.0
2,200.0,1000.0,200.0,500.0,-25.0,0.0,-200.0,2035.0
2,225.0,1400.0,200.0,75.0,-50.0,-400.0,-200.0,2035.0
2,200.0,400.0,700.0,600.0,-25.0,600.0,-700.0,2035.0
2,175.0,1000.0,0.0,725.0,0.0,0.0,0.0,2035.0
2,200.0,600.0,400.0,700.0,-25.0,400.0,-400.0,2035.0
2,150.0,200.0,100.0,1450.0,25.0,800.0,-100.0,2035.0
2,250.0,1400.0,200.0,50.0,-75.0,-400.0,-200.0,2035.0
2,200.0,800.0,100.0,800.0,-25.0,200.0,-100.0,2035.0
2,50.0,1400.0,300.0,150.0,125.0,-400.0,-300.0,2035.0
2,175.0,200.0,100.0,1425.0,0.0,800.0,-100.0,2035.0
2,300.0,0.0,200.0,1400.0,-125.0,1000.0,-200.0,2035.0
2,125.0,400.0,100.0,1275.0,50.0,600.0,-100.0,2035.0
2,150.0,0.0,500.0,1250.0,25.0,1000.0,-500.0,2035.0
2,150.0,1400.0,300.0,50.0,25.0,-400.0,-300.0,2035.0
2,100.0,0.0,300.0,1500.0,75.0,1000.0,-300.0,2035.0
2,300.0,200.0,600.0,800.0,-125.0,800.0,-600.0,2035.0
2,200.0,0.0,300.0,1400.0,-25.0,1000.0,-300.0,2035.0
2,275.0,400.0,500.0,725.0,-100.0,600.0,-500.0,2035.0
2,100.0,800.0,400.0,600.0,75.0,200.0,-400.0,2035.0
2,200.0,200.0,0.0,1500.0,-25.0,800.0,0.0,2035.0
2,225.0,400.0,300.0,975.0,-50.0,600.0,-300.0,2035.0
2,275.0,600.0,200.0,825.0,-100.0,400.0,-200.0,2035.0
2,100.0,1000.0,100.0,700.0,75.0,0.0,-100.0,2035.0
2,175.0,1400.0,300.0,25.0,0.0,-400.0,-300.0,2035.0
2,225.0,800.0,200.0,675.0,-50.0,200.0,-200.0,2035.0
2,75.0,800.0,200.0,825.0,100.0,200.0,-200.0,2035.0
2,125.0,800.0,600.0,375.0,50.0,200.0,-600.0,2035.0
2,250.0,600.0,500.0,550.0,-75.0,400.0,-500.0,2035.0
2,75.0,1000.0,400.0,425.0,100.0,0.0,-400.0,2035.0
2,250.0,800.0,200.0,650.0,-75.0,200.0,-200.0,2035.0
2,50.0,1200.0,0.0,650.0,125.0,-200.0,0.0,2035.0
2,200.0,1200.0,500.0,0.0,-25.0,-200.0,-500.0,2035.0
2,175.0,1000.0,100.0,625.0,0.0,0.0,-100.0,2035.0
2,300.0,400.0,100.0,1100.0,-125.0,600.0,-100.0,2035.0
2,275.0,0.0,300.0,1325.0,-100.0,1000.0,-300.0,2035.0
2,125.0,200.0,500.0,1075.0,50.0,800.0,-500.0,2035.0
2,125.0,400.0,200.0,1175.0,50.0,600.0,-200.0,2035.0
2,150.0,0.0,600.0,1150.0,25.0,1000.0,-600.0,2035.0
2,250.0,0.0,600.0,1050.0,-75.0,1000.0,-600.0,2035.0
2,100.0,0.0,400.0,1400.0,75.0,1000.0,-400.0,2035.0
2,250.0,200.0,300.0,1150.0,-75.0,800.0,-300.0,2035.0
2,250.0,400.0,0.0,1250.0,-75.0,600.0,0.0,2035.0
2,100.0,600.0,800.0,400.0,75.0,400.0,-800.0,2035.0
2,200.0,0.0,400.0,1300.0,-25.0,1000.0,-400.0,2035.0
2,200.0,600.0,100.0,1000.0,-25.0,400.0,-100.0,2035.0
2,275.0,400.0,600.0,625.0,-100.0,600.0,-600.0,2035.0
2,75.0,1200.0,100.0,525.0,100.0,-200.0,-100.0,2035.0
2,100.0,800.0,500.0,500.0,75.0,200.0,-500.0,2035.0
2,125.0,1400.0,0.0,375.0,50.0,-400.0,0.0,2035.0
2,200.0,200.0,100.0,1400.0,-25.0,800.0,-100.0,2035.0
2,225.0,400.0,400.0,875.0,-50.0,600.0,-400.0,2035.0
2,250.0,1000.0,400.0,250.0,-75.0,0.0,-400.0,2035.0
2,50.0,800.0,300.0,750.0,125.0,200.0,-300.0,2035.0
2,100.0,1000.0,200.0,600.0,75.0,0.0,-200.0,2035.0
2,225.0,600.0,600.0,475.0,-50.0,400.0,-600.0,2035.0
2,250.0,1200.0,100.0,350.0,-75.0,-200.0,-100.0,2035.0
2,50.0,1000.0,0.0,850.0,125.0,0.0,0.0,2035.0
2,225.0,800.0,300.0,575.0,-50.0,200.0,-300.0,2035.0
2,75.0,800.0,800.0,225.0,100.0,200.0,-800.0,2035.0
2,175.0,0.0,0.0,1725.0,0.0,1000.0,0.0,2035.0
2,75.0,1000.0,500.0,325.0,100.0,0.0,-500.0,2035.0
2,50.0,600.0,700.0,550.0,125.0,400.0,-700.0,2035.0
2,150.0,1000.0,0.0,750.0,25.0,0.0,0.0,2035.0
2,300.0,800.0,300.0,500.0,-125.0,200.0,-300.0,2035.0
2,275.0,0.0,400.0,1225.0,-100.0,1000.0,-400.0,2035.0
2,125.0,200.0,600.0,975.0,50.0,800.0,-600.0,2035.0
2,125.0,400.0,300.0,1075.0,50.0,600.0,-300.0,2035.0
2,75.0,400.0,100.0,1325.0,100.0,600.0,-100.0,2035.0
2,100.0,0.0,500.0,1300.0,75.0,1000.0,-500.0,2035.0
2,250.0,200.0,400.0,1050.0,-75.0,800.0,-400.0,2035.0
2,250.0,400.0,100.0,1150.0,-75.0,600.0,-100.0,2035.0
2,200.0,400.0,500.0,800.0,-25.0,600.0,-500.0,2035.0
2,225.0,1000.0,0.0,675.0,-50.0,0.0,0.0,2035.0
2,75.0,0.0,800.0,1025.0,100.0,1000.0,-800.0,2035.0
2,200.0,0.0,500.0,1200.0,-25.0,1000.0,-500.0,2035.0
2,200.0,600.0,200.0,900.0,-25.0,400.0,-200.0,2035.0
2,75.0,200.0,500.0,1125.0,100.0,800.0,-500.0,2035.0
2,75.0,1200.0,200.0,425.0,100.0,-200.0,-200.0,2035.0
2,200.0,200.0,200.0,1300.0,-25.0,800.0,-200.0,2035.0
2,250.0,1000.0,500.0,150.0,-75.0,0.0,-500.0,2035.0
2,50.0,800.0,400.0,650.0,125.0,200.0,-400.0,2035.0
2,100.0,1000.0,300.0,500.0,75.0,0.0,-300.0,2035.0
2,250.0,1200.0,200.0,250.0,-75.0,-200.0,-200.0,2035.0
2,50.0,1000.0,100.0,750.0,125.0,0.0,-100.0,2035.0
2,225.0,800.0,400.0,475.0,-50.0,200.0,-400.0,2035.0
2,200.0,1400.0,300.0,0.0,-25.0,-400.0,-300.0,2035.0
2,75.0,1000.0,600.0,225.0,100.0,0.0,-600.0,2035.0
2,200.0,1000.0,300.0,400.0,-25.0,0.0,-300.0,2035.0
2,50.0,600.0,800.0,450.0,125.0,400.0,-800.0,2035.0
2,150.0,1000.0,100.0,650.0,25.0,0.0,-100.0,2035.0
2,200.0,1200.0,0.0,500.0,-25.0,-200.0,0.0,2035.0
2,100.0,200.0,500.0,1100.0,75.0,800.0,-500.0,2035.0
2,150.0,1200.0,500.0,50.0,25.0,-200.0,-500.0,2035.0
2,125.0,600.0,0.0,1175.0,50.0,400.0,0.0,2035.0
2,100.0,400.0,200.0,1200.0,75.0,600.0,-200.0,2035.0
2,275.0,200.0,500.0,925.0,-100.0,800.0,-500.0,2035.0
2,50.0,400.0,0.0,1450.0,125.0,600.0,0.0,2035.0
2,275.0,0.0,500.0,1125.0,-100.0,1000.0,-500.0,2035.0
2,225.0,200.0,300.0,1175.0,-50.0,800.0,-300.0,2035.0
2,125.0,400.0,400.0,975.0,50.0,600.0,-400.0,2035.0
2,50.0,0.0,700.0,1150.0,125.0,1000.0,-700.0,2035.0
2,75.0,600.0,200.0,1025.0,100.0,400.0,-200.0,2035.0
2,75.0,400.0,200.0,1225.0,100.0,600.0,-200.0,2035.0
2,100.0,0.0,600.0,1200.0,75.0,1000.0,-600.0,2035.0
2,250.0,200.0,500.0,950.0,-75.0,800.0,-500.0,2035.0
2,250.0,400.0,200.0,1050.0,-75.0,600.0,-200.0,2035.0
2,200.0,400.0,600.0,700.0,-25.0,600.0,-600.0,2035.0
2,225.0,1000.0,100.0,575.0,-50.0,0.0,-100.0,2035.0
2,200.0,0.0,600.0,1100.0,-25.0,1000.0,-600.0,2035.0
